18:48:47.547138 IP amd256.utah.cloudlab.us.39948 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3259805872, win 64240, options [mss 1460,sackOK,TS val 3698299933 ecr 0,nop,wscale 7], length 0

18:48:47.547148 IP amd256.utah.cloudlab.us.39956 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3219918883, win 64240, options [mss 1460,sackOK,TS val 3698299933 ecr 0,nop,wscale 7], length 0

18:48:47.547147 IP amd256.utah.cloudlab.us.39950 > amd261.utah.cloudlab.us.8000: Flags [S], seq 4190752465, win 64240, options [mss 1460,sackOK,TS val 3698299933 ecr 0,nop,wscale 7], length 0

18:48:47.547209 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39950: Flags [S.], seq 3992707473, ack 4190752466, win 65160, options [mss 1460,sackOK,TS val 2726629858 ecr 3698299933,nop,wscale 7], length 0

18:48:47.547242 IP amd256.utah.cloudlab.us.39950 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3698299933 ecr 2726629858], length 0

18:48:47.547251 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39956: Flags [S.], seq 1055433407, ack 3219918884, win 65160, options [mss 1460,sackOK,TS val 2726629858 ecr 3698299933,nop,wscale 7], length 0

18:48:47.547253 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39948: Flags [S.], seq 671683761, ack 3259805873, win 65160, options [mss 1460,sackOK,TS val 2726629858 ecr 3698299933,nop,wscale 7], length 0

18:48:47.547283 IP amd256.utah.cloudlab.us.39956 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3698299933 ecr 2726629858], length 0

18:48:47.547286 IP amd256.utah.cloudlab.us.39948 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3698299933 ecr 2726629858], length 0

18:48:47.547287 IP amd256.utah.cloudlab.us.39950 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3698299933 ecr 2726629858], length 59
18:49:35.989320 IP amd256.utah.cloudlab.us.39950 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5960:6019, ack 12424, win 502, options [nop,nop,TS val 3698348375 ecr 2726677821], length 59

18:49:35.989363 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39940: Flags [P.], seq 12301:12424, ack 5959, win 509, options [nop,nop,TS val 2726678300 ecr 3698348375], length 123

18:49:35.989376 IP amd256.utah.cloudlab.us.39940 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12424, win 502, options [nop,nop,TS val 3698348375 ecr 2726678300], length 0

18:49:35.989401 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39956: Flags [P.], seq 12424:12547, ack 6019, win 509, options [nop,nop,TS val 2726678300 ecr 3698348375], length 123

18:49:35.989414 IP amd256.utah.cloudlab.us.39956 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348375 ecr 2726678300], length 0

18:49:35.989439 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39950: Flags [P.], seq 12424:12547, ack 6019, win 509, options [nop,nop,TS val 2726678300 ecr 3698348375], length 123

18:49:35.989453 IP amd256.utah.cloudlab.us.39950 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348375 ecr 2726678300], length 0

18:49:35.989514 IP amd256.utah.cloudlab.us.39946 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5900:5959, ack 12301, win 502, options [nop,nop,TS val 3698348375 ecr 2726677820], length 59

18:49:35.989631 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39946: Flags [P.], seq 12301:12424, ack 5959, win 509, options [nop,nop,TS val 2726678300 ecr 3698348375], length 123

18:49:35.989652 IP amd256.utah.cloudlab.us.39946 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12424, win 502, options [nop,nop,TS val 3698348375 ecr 2726678300], length 0

18:49:36.456558 IP amd256.utah.cloudlab.us.39562 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348842 ecr 2726678289], length 59

18:49:36.456732 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39562: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678767 ecr 3698348842], length 123

18:49:36.456743 IP amd256.utah.cloudlab.us.39562 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348842 ecr 2726678767], length 0

18:49:36.457478 IP amd256.utah.cloudlab.us.39574 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348843 ecr 2726678288], length 59

18:49:36.457501 IP amd256.utah.cloudlab.us.39618 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348843 ecr 2726678288], length 59

18:49:36.457501 IP amd256.utah.cloudlab.us.39624 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348843 ecr 2726678289], length 59

18:49:36.457513 IP amd256.utah.cloudlab.us.39606 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348843 ecr 2726678289], length 59

18:49:36.457615 IP amd256.utah.cloudlab.us.39590 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348843 ecr 2726678289], length 59

18:49:36.457619 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39624: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678768 ecr 3698348843], length 123

18:49:36.457633 IP amd256.utah.cloudlab.us.39624 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348843 ecr 2726678768], length 0

18:49:36.457668 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39574: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678768 ecr 3698348843], length 123

18:49:36.457672 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39618: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678768 ecr 3698348843], length 123

18:49:36.457684 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39606: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678768 ecr 3698348843], length 123

18:49:36.457694 IP amd256.utah.cloudlab.us.39574 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348843 ecr 2726678768], length 0

18:49:36.457694 IP amd256.utah.cloudlab.us.39618 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348843 ecr 2726678768], length 0

18:49:36.457699 IP amd256.utah.cloudlab.us.39606 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348843 ecr 2726678768], length 0

18:49:36.457949 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39590: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348843], length 123

18:49:36.457970 IP amd256.utah.cloudlab.us.39590 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348843 ecr 2726678769], length 0

18:49:36.458444 IP amd256.utah.cloudlab.us.39682 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678290], length 59

18:49:36.458465 IP amd256.utah.cloudlab.us.39644 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.458478 IP amd256.utah.cloudlab.us.39700 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678290], length 59

18:49:36.458493 IP amd256.utah.cloudlab.us.39634 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.458591 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39644: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458599 IP amd256.utah.cloudlab.us.39644 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458601 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39682: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458622 IP amd256.utah.cloudlab.us.39682 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458632 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39700: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458643 IP amd256.utah.cloudlab.us.39700 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458660 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39634: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458666 IP amd256.utah.cloudlab.us.39658 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.458682 IP amd256.utah.cloudlab.us.39634 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458703 IP amd256.utah.cloudlab.us.39666 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678290], length 59

18:49:36.458759 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39658: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458767 IP amd256.utah.cloudlab.us.39710 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.458768 IP amd256.utah.cloudlab.us.39658 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458780 IP amd256.utah.cloudlab.us.39706 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.458808 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39666: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678769 ecr 3698348844], length 123

18:49:36.458819 IP amd256.utah.cloudlab.us.39666 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678769], length 0

18:49:36.458859 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39710: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678770 ecr 3698348844], length 123

18:49:36.458870 IP amd256.utah.cloudlab.us.39710 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678770], length 0

18:49:36.458878 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39706: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678770 ecr 3698348844], length 123

18:49:36.458884 IP amd256.utah.cloudlab.us.39706 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348844 ecr 2726678770], length 0

18:49:36.458988 IP amd256.utah.cloudlab.us.39686 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348844 ecr 2726678289], length 59

18:49:36.459065 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39686: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678770 ecr 3698348844], length 123

18:49:36.459086 IP amd256.utah.cloudlab.us.39686 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348845 ecr 2726678770], length 0

18:49:36.459508 IP amd256.utah.cloudlab.us.39714 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348845 ecr 2726678291], length 59

18:49:36.459601 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39714: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678770 ecr 3698348845], length 123

18:49:36.459622 IP amd256.utah.cloudlab.us.39714 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348845 ecr 2726678770], length 0

18:49:36.461869 IP amd256.utah.cloudlab.us.39716 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348847 ecr 2726678293], length 59

18:49:36.462047 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39716: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678773 ecr 3698348847], length 123

18:49:36.462069 IP amd256.utah.cloudlab.us.39716 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348848 ecr 2726678773], length 0

18:49:36.462256 IP amd256.utah.cloudlab.us.39718 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678294], length 59

18:49:36.462443 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39718: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678773 ecr 3698348848], length 123

18:49:36.462467 IP amd256.utah.cloudlab.us.39718 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348848 ecr 2726678773], length 0

18:49:36.462726 IP amd256.utah.cloudlab.us.39790 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678294], length 59

18:49:36.462806 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39790: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678773 ecr 3698348848], length 123

18:49:36.462807 IP amd256.utah.cloudlab.us.39748 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678295], length 59

18:49:36.462823 IP amd256.utah.cloudlab.us.39790 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348848 ecr 2726678773], length 0

18:49:36.462843 IP amd256.utah.cloudlab.us.39742 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678294], length 59

18:49:36.462865 IP amd256.utah.cloudlab.us.39722 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678293], length 59

18:49:36.462877 IP amd256.utah.cloudlab.us.39736 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678293], length 59

18:49:36.462916 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39742: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678774 ecr 3698348848], length 123

18:49:36.462927 IP amd256.utah.cloudlab.us.39742 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348848 ecr 2726678774], length 0

18:49:36.462929 IP amd256.utah.cloudlab.us.39770 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348848 ecr 2726678294], length 59

18:49:36.463019 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39736: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678774 ecr 3698348848], length 123

18:49:36.463033 IP amd256.utah.cloudlab.us.39736 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348848 ecr 2726678774], length 0

18:49:36.463173 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39722: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678774 ecr 3698348848], length 123

18:49:36.463181 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39748: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678774 ecr 3698348848], length 123

18:49:36.463182 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39770: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678774 ecr 3698348848], length 123

18:49:36.463186 IP amd256.utah.cloudlab.us.39722 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678774], length 0

18:49:36.463204 IP amd256.utah.cloudlab.us.39748 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678774], length 0

18:49:36.463204 IP amd256.utah.cloudlab.us.39770 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678774], length 0

18:49:36.463786 IP amd256.utah.cloudlab.us.39764 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348849 ecr 2726678294], length 59

18:49:36.463812 IP amd256.utah.cloudlab.us.39794 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348849 ecr 2726678295], length 59

18:49:36.463905 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39764: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678775 ecr 3698348849], length 123

18:49:36.463913 IP amd256.utah.cloudlab.us.39784 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348849 ecr 2726678294], length 59

18:49:36.463916 IP amd256.utah.cloudlab.us.39764 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678775], length 0

18:49:36.463949 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39794: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678775 ecr 3698348849], length 123

18:49:36.463960 IP amd256.utah.cloudlab.us.39794 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678775], length 0

18:49:36.464003 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39784: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678775 ecr 3698348849], length 123

18:49:36.464016 IP amd256.utah.cloudlab.us.39784 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348849 ecr 2726678775], length 0

18:49:36.464279 IP amd256.utah.cloudlab.us.39808 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348850 ecr 2726678296], length 59

18:49:36.464405 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39808: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678775 ecr 3698348850], length 123

18:49:36.464417 IP amd256.utah.cloudlab.us.39808 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348850 ecr 2726678775], length 0

18:49:36.464748 IP amd256.utah.cloudlab.us.39810 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348850 ecr 2726678295], length 59

18:49:36.464765 IP amd256.utah.cloudlab.us.39828 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348850 ecr 2726678296], length 59

18:49:36.464834 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39810: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678776 ecr 3698348850], length 123

18:49:36.464846 IP amd256.utah.cloudlab.us.39810 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348850 ecr 2726678776], length 0

18:49:36.464894 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39828: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678776 ecr 3698348850], length 123

18:49:36.464907 IP amd256.utah.cloudlab.us.39828 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348850 ecr 2726678776], length 0

18:49:36.464974 IP amd256.utah.cloudlab.us.39812 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348850 ecr 2726678296], length 59

18:49:36.464986 IP amd256.utah.cloudlab.us.39820 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348850 ecr 2726678295], length 59

18:49:36.465099 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39812: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678776 ecr 3698348850], length 123

18:49:36.465112 IP amd256.utah.cloudlab.us.39812 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348851 ecr 2726678776], length 0

18:49:36.465117 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39820: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678776 ecr 3698348850], length 123

18:49:36.465129 IP amd256.utah.cloudlab.us.39820 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348851 ecr 2726678776], length 0

18:49:36.467307 IP amd256.utah.cloudlab.us.39858 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348853 ecr 2726678298], length 59

18:49:36.467322 IP amd256.utah.cloudlab.us.39840 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348853 ecr 2726678298], length 59

18:49:36.467492 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39840: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678778 ecr 3698348853], length 123

18:49:36.467505 IP amd256.utah.cloudlab.us.39840 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348853 ecr 2726678778], length 0

18:49:36.467538 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39858: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678778 ecr 3698348853], length 123

18:49:36.467560 IP amd256.utah.cloudlab.us.39858 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348853 ecr 2726678778], length 0

18:49:36.467717 IP amd256.utah.cloudlab.us.39846 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348853 ecr 2726678298], length 59

18:49:36.467894 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.39846: Flags [P.], seq 12424:12547, ack 6018, win 509, options [nop,nop,TS val 2726678779 ecr 3698348853], length 123

18:49:36.467916 IP amd256.utah.cloudlab.us.39846 > amd261.utah.cloudlab.us.8000: Flags [.], ack 12547, win 502, options [nop,nop,TS val 3698348853 ecr 2726678779], length 0

18:49:36.468137 IP amd256.utah.cloudlab.us.39918 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 5959:6018, ack 12424, win 502, options [nop,nop,TS val 3698348854 ecr 2726678299], length 59
